"HolderAddress","Balance","PendingBalanceUpdate"
"0x19470d25311bb82dde30b9fffeb021937037508e","1952062.45479773","No"
"0x7dd9c105a64824d55a68c59dcf991f1023352ed1","0.017467207","No"
"0x99bd6fd9d9e0a4e82e9f8fbe9008c31a25c6204c","2075461.13373921","No"
"0xa18bcd554cb11cb6bac089197208a0b911ca0618","6489.317348754","No"
"0x52d89c6ad5a7f93e89423fc9be6ddf1a061830d9","108138.837443872","No"
"0x133558346bb15ffec523fd6083ff6676832fbbe5","60444.879832687","No"
"0x988b9383fd05808ae9081f9e6fb89feb08a281f0","263969.916430279","No"
"0x3e7184f70748bbac0b285d51a746ed0bff22bd1d","25426233.2517413","No"
"0xde0fb9ec5d2bb509e056ff94f79a94e68d22bcb0","2395525.6721412","No"
"0xa2d41490dc487a808d97d542ed4e9553377dc779","107641980.534061","No"
"0x953d7c14df139945fa73b521511cae6399315029","645817150.183034","No"
"0x9bec290354ad1db581bd8a8235cc5a62c8db1930","13683178.4349295","No"
"0xe5580d8f1f66ff4a7cb46508dc8721420272e9dc","10301607793.3095","No"
"0x1a5b9c1079251dbcfa5abc70a1962c9bea05598a","4981.498567025","No"
"0xd6f6f20be1d3df31022c57823f080d4958edd913","389372.183129354","No"
"0x20ef064129ec3409da9ed0f54ab1e420fb6915ac","0.016714965","No"
"0x72228fd772b49254d9309cf7ce2235e8729b10ce","13006729002.1696","No"
"0x20f3c88d39c03262efddaee16768e7a334ff2a3d","960004094.388466","No"
"0xfb4d9f00e6efddd1a63ddfdd8d55f5795613829c","2021725030.42748","No"
"0xaf99e4d3280a86deb39b798abffb608c77a3945b","40833749003.6744","No"
"0x05a2bd7d9fb20556a1fe8aa4916cacaee3d3e9f1","1668.340919535","No"
"0x16b0978ffc00da35c6bbc23706c48e18176f1d9d","25232.554087762","No"
"0xe936837467095d0e6346632247e1cf60ffc4a30e","0.025787971","No"
"0x4e48d149c5094a9aa52f221f9446984148142c59","40235140090.3673","No"
"0xa6625857f080abb927e888fbabd8bf7d317ac5ce","158000454539.893","No"
"0x45be07f3e96133c720fc3fee3cbfc74ce5a7afd7","729206488.60951","No"
"0x684420629160750c874748b8490a9ff62399c9ff","51554.235642453","No"
"0xcb5d4bf0f0e3d9f96010482738d34d7150c7f52f","2002453846.43058","No"
"0xefef7ac0b818b5188c3c0a2ff323cf3f4638a37a","24397451700.3775","No"
"0x52d05af3d2893175d77c5d1bac0d4a422d9d7224","259924.521917309","No"
"0xe74f8e690b60f4b9d9f135d9ba4167c680b5ad3b","516691.244622916","No"
"0xe6dddafe701ad8b7f39ec02a8b35a37b035846e1","2026623.98075069","No"
"0xdaa5227973a1664fa9639bec88737701649ea6e4","1858495.99121288","No"
"0x8aeb9e277539946c12ad4a9dc373f70d981d7315","5.3979E-05","No"
"0xbda8853157b6ea37535626191a01bbde3ba38f7c","9573309167.9685","No"
"0x46d87fd77c3654112c549fc30afc395526173677","54447.99024987","No"
"0x608de1d01efbcf3c3eff6ea3062263934cd88cfe","9558519472.47001","No"
"0x9ae746f37bda9f9c27a71bd9a8e444e78c727188","217166.865546693","No"
"0x962fb7198bb467a05533c1aeb2db0efa7f8fb70f","9607810449.91597","No"
"0xc88ff0e93bbe4993f7322876c9d002663a9eecb9","69393.295623973","No"
"0x840bdb8d63ad8fda05c12e78d8f01164593ca28d","129575.079519024","No"
"0xe0b94f95484113d82aa52100e9657edc4550797b","295607.64563428","No"
"0x896c70db39c83fee9b6e9e4dce9e00411933cd77","29558017732.2892","No"
"0x2f30244423b2bd31b3ebe3c8e2c28fffe137d964","196719.0304922","No"
"0xf4ce6f31b66b75d8708c8db876af888a9a2b99b1","13578.88686861","No"
"0x48d7822682ed7ba509abc5a459cc2a6fc753f528","1920023040.28612","No"
"0x0601bb8b0977f795b76cdad9fb3c3c5551479f69","12679962951.3087","No"
"0xa7b1162ddf4ab411424face21290e34fcb377932","31149123265.1684","No"
"0x6a082d66d517d8e736e8d3a73029a49edca18c4b","200364.020542624","No"
"0x43123de96a3989052416a4a907c947a553d0fa1f","57065.298640615","No"
"0xb7e70873269d40cc41d315bc72a51b8bfd524e4f","3035.556748992","No"
"0x4547f00f2b96433b16b79e668a902d6eddf56f4b","806007.5558303","No"
"0x5739a016548caad16a877c15a654dec473eea4bd","9332185665.45763","No"
"0x2f1eca1a9651a4c955db5ffca40d5dfe0b98b7c8","9.39E-07","No"
"0x6caff2a0e28455c4fe247de7354ae86ff4f5bf8a","138990.339018858","No"
"0x54c508a6eb9584bcbd8ffca403d48cf576f74d3f","3445496189.70743","No"
"0x3921902e272525316d476724e7c3dbd16720498e","27875.771888265","No"
"0x382e2c03edc963a62eded1b2c584dd9ad44fa88d","0.001921426","No"
"0xc2975ec24b9c40b65c65da09505959b72e88c2ee","137876.455812268","No"
"0xf871e55f99718e8efd28299d37d7277af3d9fb94","11488.172441586","No"
"0x3bb6d536a691ce0e53f9b86129810df171703acd","317290.672335567","No"
"0xb3410163f039a75b52da181c6a7a5210be78f0fd","751061.122474218","No"
"0x8927980c7ae594125462e9256f503fa7d7fc2779","2889209.80396966","No"
"0x1d0daf62fdcded700f5ad5fd2af005a70f6a8cf9","124425.217603173","No"
"0x79cdcba8711500420bc4452942792b69ff6318d6","18444.008815929","No"
"0xdd00bc16452927053370c14bca65e67ad849025f","508991.92716309","No"
"0x547e36be8b75f3e7d2a42c3fd466884979ee71f9","5317.114039257","No"
"0xc0fbc4dd12608ca444b5ab4dc36adc8e0b7065ed","43137685612.5451","No"
"0x278accfcffd54f580e2363792c09d6d60d1d1a16","1536452.33726742","No"
"0x9d37ea84aa467970c418a89a06d80596a2ec0c8a","241721.196007927","No"
"0xf86e8015592a200e554d187c47eb4445f04dc2d0","258406333403.843","No"
"0x9de52554c63cde9e2e1bcc9f119f37d45fe69c07","36608535927.5974","No"
"0xfe85f48b57065f0f41fe4b01a70ec2af99cab1c1","5885614559.42459","No"
"0xe3ebcb2d4fd16eb4279c8f7d0a13cf58e0e8d673","6980504570.34412","No"
"0xacd70d234c8e5fafaa738ae6ece2eb05ae7f567d","1737591895.94068","No"
"0x3905d3702a3d4ce40f75c0026382a450593baa8c","0.000425994","No"
"0x9e91ae4f4a53b31f42769b6b1b02e8285f27c62b","2964890120.19924","No"
"0x90a1ba181af459c5981ed15f6504eb66f2a807e2","5057069680.92866","No"
"0xc9a5c2db34239d6d29baa8d19535ae44bbe92a51","39439147006.592","No"
"0x9f2a0db58953211f52216f893e36c8b852e03b2d","33147.667285475","No"
"0x5de5db8d4eca668c022e8d93731fd334b5b571a7","23776.814974503","No"
"0x0839df6657b9f59feb59970b4c86709ff67eacda","248.891077669","No"
"0xa852f089a2fb8a332a78580e1763df287840f9e6","193218.110334216","No"
"0x1fde47b7a55bc2225ee76ac929b8e60ca704da01","49226266153.451","No"
"0x0ba9bd3225665f397820651e172cfb5e43d8991e","4090885748.36462","No"
"0x197a624daceaa00208652ed6157e3edc8899d353","4896004916.02378","No"
"0xba07cf8ec393fdbc3ecba996abe711b7bfe6526b","369387.183176609","No"
"0xe3d4176db467c3c20b503893e8bca4c30736563c","1373.846269623","No"
"0xe8532de1551dfb707b57974d9ed5d4c195435123","7845.942152838","No"
"0xb54bbb2926aa112f5c3dc7c6a0dec5d87fc21baf","243228.808470497","No"
"0x44aa7ba85bd0dac3bb2e46e3834f6bb90678fd5b","1820.79681643","No"
"0xf7a67765c715099e7f76040dc5bbf71b063c9c83","16724972544.0162","No"
"0x0d8ec9d454437c32abb93566d0e34187c434c811","4457389526.9902","No"
"0xf9293420263cbcf83ff8fb52c2a925a2b22f8f10","184909.230029419","No"
"0xcf992dbdec5ae0ae170ceccda9a442da8d7b3065","470427841081.657","No"
"0x5430d174bab73f7a1be9e2d2152bccfb76b974fc","511978360.374305","No"
"0xb5bc56cd08e4ac9375ad0070135e3206fc506d98","316800305.469533","No"
"0x7f8bbc6122772ffada016f0be5a2f6971d970008","59334.736291398","No"
"0x6c2eb890fa0f8c48f1e9eb5c94b675c36a2fe93a","2224296.81188357","No"
"0xdede1ad99de08408963bb2334ec40eccf3610fd4","13425.783009522","No"
"0x2dfe2dd04e4c9426d42294c0f020a833c57e2718","25116.376960486","No"
"0x0d02ae91ff6cec2b71476f596e9b7694bdc3e0de","7724311792.8811","No"
"0x4d852df35cc08bcc20a5b9e97d1f0b521baaf160","1294988.68904999","No"
"0x168214459517a671581e3b8ec6e74a593cb64891","33877.329903506","No"
"0x60ee35dd9586895d06e6ac623f49ad1b81932eab","107681.828785896","No"
"0x38c8719131e36ab8859af7eb791a7a154bc740af","42396.14391657","No"
"0xfc04c5c1b8250abb792f34aa2aa759025eda8c0c","58623.360053636","No"
"0xb11e17f877853a9864b224ddc25af38a3ace0fed","45.137582344","No"
"0xce5146cf1f2d04ae686ab3e24680be28de2d19e3","1548940625.68403","No"
"0x68c34671659e1b62e36ddb890bc627d2cf7c8bfc","788272.157797036","No"
"0x8a1f9352a729d5410913f78acd0ed53999c6319d","444059.978634716","No"
"0xbed1d24f61a5ef979aec023a6b66b21771fae256","24904.917058437","No"
"0x4da22c6837fbde0e45364738c9d8484eb8adbaa1","40959374935.1374","No"
"0x723e8404a3cdb95da667f0dd673bfb2007390cc4","230371.047228711","No"
"0x41054e9d9d4b5449b5fac3b2070c40b4abd8268b","1031.527491234","No"
"0xb97c0dedc7c950150a907a22d8763e67ecf3387b","4083570159.49858","No"
"0x51699a700ebd0dfecec0fd08b23bdf3a25a25689","1137017373.64451","No"
"0x7f3f9599fd73cd200937b4589ba7a9061294cdf2","160659322106.634","No"
"0x17240ae49cb2b3643ff5294220eb5c3374dafafe","35482.278190447","No"
"0x249a5406bdc6e48e9e12d419cd9992ce35ade2f1","50706.456568416","No"
"0xf04d08a4fd0df6d615231f7e894f4815834fdf0c","2855058.08961135","No"
"0x69af50e9aaa9fc9bfcc70bb074fb9590690d9b43","0.01283581","No"
"0x1eb3c7fb9664c3252bdb37395359c4f6955e9722","384000635.9921","No"
"0xa9b4577fd4f41b53207452211bf5833a6146214c","109363.442976801","No"
"0x01f6f47d4e91c7c890c8a6994fa63b3cb9007dea","57668602249.8152","No"
"0xf50ff8e54e3ff15fea931903c372ca7c3089f238","5769.465605947","No"
"0xdcdc3cf6c19f7f12210bbb99cfc0a3c20df09117","19.881014524","No"
"0x57e06d217e7b852be89225479c5df9434e6ddc85","103749053258.025","No"
"0x5a3c28fe3f72623c54b9b79714c73d73dc2a6c51","434105.636977931","No"
"0x39d48ae226db65fef1d29ddca6385aefa14efff7","192068.380773903","No"
"0x0445210ec6eb25f88e58751106eaca74f5cdd60b","498748371.581138","No"
"0x4532766314db81ec09e74d2273d30f7ff643d0d3","363062.132506595","No"
"0x5f31ff91b43429e5528c8f6f41e3326c0fcaa00d","0.175581799","No"
"0xf3b70a81307a12804280846218a1eed6e06fa42e","288000776.271463","No"
"0x1112fa74f2cb358eaec634dd8e13b8d30b8bd5c7","427621.109643164","No"
"0xd0e319c1f0cbf4507970490c14feaf40c24f9f9b","3769321082.26516","No"
"0x190bf803a81ff70e4d96c008c5117b99db754664","5693.536767364","No"
"0x2b52adbcdf77d6820e4fef714585a6927f07aa44","7580606398.72266","No"
"0x8b106e9dfb3aabf87143f03ff92d7b93f37d2d58","4567429665.32907","No"
"0xd4a267cbcfd6a1f3409ff79f4587843960916056","3045.361726839","No"
"0x71a915a864a6b9113a9203a7d3a2080a8b1c0330","78936256921.2423","No"
"0xab6b77d29ff2c40a6760c2eec28ddfb43ba19da2","146491470.475576","No"
"0xe643125fa0b731bf029e54082e7a71ec9dc447af","42959058441.8618","No"
"0x97631c8ed7605fd1db1e5b7129356e150c377c9f","5010619687.6576","No"
"0xf6aea516ff57231f766247a242fa9622f2bac4af","920029342118.242","No"
"0x31703c2e5d8fb611e0e73c3b27a959ef6bbf5ba5","96459.668109796","No"
"0x3867813a2f4b7d0790ad1575fb967b5b618eab2b","20323796356.512","No"
"0x9a3f27d3d40b4e6d12c39a0ad87f851f7274eaa9","141002.341982021","No"
"0x905ad848ea1e26f7e492c59cc484fb24d19a0e2b","1066247.7036148","No"
"0x423cd3f9b2d286dd070e39a9709e42ac430ddc89","74007.785651739","No"
"0x17ec8bc38817b681153c73987b703501bcd566ac","149736170300.896","No"
"0x4be37f0e62a38301358a6bfe4e8bd889cc7826b5","186860.899785516","No"
"0x34635226ff22722e7495f18a30bd3d98a52081c0","189985255883.854","No"
"0xac371dd70c8564be42b8b777897685ddc8c10d08","1651228531.53457","No"
"0xa26b7171637beeeb88b740bcc08b2a2ed854e3f3","4451052.06928927","No"
"0xd339dd20b049bbf4ce58c4e437d4b198d36f8476","38723.490186479","No"
"0x65f4f2f1dfab9a0802fbea2c3d01224272c65f5b","98642.258330448","No"
"0x6069e7866ef6da442320b5de0d97eda1b5512691","43012.382898563","No"
"0x4d595eaf79b85792ee3afeabda56979d708274fa","16543.438203775","No"
"0x16d01a2baf7855f07000b6648e667127af723b6e","37662.352367871","No"
"0x6b81af91600d8a870aa041aa16410b4ba68b3e1d","6.092101776","No"
"0x0c756a1703700e03dffc9786c3ff478fd22e67d1","58892.285948026","No"
"0xb060205bc210bf95d4316b336c86bf9b9248c792","502240818926.407","No"
"0xd40f3800e29391f7d2721445aa13c0f7e1b5822b","47639.719845196","No"
"0x665a0a881e4eed2a724763040d89bf9dcb82786b","87937.432754499","No"
"0x018149442002cd66ed964989e4fa6af99dd4193d","394381.946966874","No"
"0xf4ac95b5d827b20c0b398b2dee3a35325259ec4f","122319.886838233","No"
"0x67effdc8851c49daa29eb904c5b8d60fe17fb817","10752994935.4312","No"
"0x4179ec4483cc43893180f9ced998ebe0e3dd6531","13041194335.3573","No"
"0xc0bed358c1cb69adf5684533e0935be08107765b","57434997097.3548","No"
"0x104750be1dfd7c2f0caf4009354427ecc0aa139e","2434220603.53247","No"
"0xbd55b88d7da14721928ed201e323831ad63d09af","4017283158.19224","No"
"0xde59ac1c6ce1ee53ae74174d92bd97d2ae8cdc12","12083491360.7512","No"
"0x8e13bb5f9501930345f93b6958044d94f077f5b0","750901.163897983","No"
"0xb22f10f43af120a5e9cd3c4ff5c0ec72ddbeceb9","29214.416008292","No"
"0xdbd74df0f0f99ca1dfadd5d58c359c764832a4c7","1.0499E-05","No"
"0xf35706c634e3f0edc4996e52013c4b748de99dcb","9256839.63529892","No"
"0x4517c882295c167ab3e7b7960258500098ed92db","27686.72787393","No"
"0xe8c6d93e60336181b0e5c85318c0b91dcb0db2cf","31010457.1590588","No"
"0xdd9fd0fd2e3ed8a2cec9925bfced850dfb66782d","61633676071.5739","No"
"0x527f668a7577441123a6f2d324fe91b20a9dd358","5046771615.80084","No"
"0xf0944baf260a4c76ef5a5fb8e60a8852548d1d06","235082.631937099","No"
"0x017d65402c78464b2f5e62319b78daf7b552a059","3756185.08949633","No"
"0x1573f4be68411464fc9f30090ce77b186ff10de3","90243015996.0299","No"
"0x9a063204f728023f6d3f95fae25ef459ee9adf0d","256705.175347255","No"
"0xf7f21f660f615fc85ab27cd1704e82e6fec5a473","18544.920289572","No"
"0x4c83265e4e34e1aaa3bbfc96ebffa78072e18fee","690.043366441","No"
"0x30c70acd18e5203379eefe17d92ab60abb241443","2841274107.61646","No"
"0xab792a852b9f849849ab11711ff97eaf9b9c29f7","92069821446.4608","No"
"0x73bba54aa3924ac611da7fb7515e7da3e25c0337","0.348269726","No"
"0x71bc43baf10fa3d926ce584c2e40171b401f1910","14180.449585203","No"
"0x970dd66eb060dd2710f72a993d6eb72ef2194ccd","278607.085804202","No"
"0x114f6b75078d845b0f5f609f496f90b9a20b3a33","57373010111.0063","No"
"0x6015a80c4d538d639384ff668c0be2a0af4c0a17","135037.002525486","No"
"0xafbd853fc6d5b3c69d26e6d8c791d2438ab8e4b5","12881456545.698","No"
"0x7e9ae4501ed7284b14c581fabafa87f9e41d46a1","43120725562.3665","No"
"0xdbb819346098ee45646bc6c42a251cb91807225d","34564.365963099","No"
"0x043c6651694875350e40dbcc274de6213ca576f3","2008.90483483","No"
"0x4919cca344d830d89dd84026f15d09ec4072ff60","39901.151451605","No"
"0x35e7349ee3d9209458e1e91113d6b7cd7e46afd4","15509936307.3011","No"
"0x4df68b372574bed4f1cab7dc62ea8cf631c8ff27","30373519279.6615","No"
"0xb74c38ca9c74ff48b02d1ce0c341489cb935b76d","52345.910348621","No"
"0xb56d1b1e9c486fe7c12b238c975741394f4b6a5d","928792524.073063","No"
"0xef74bd5f51bc02ce9e38f2155b0b946cde7305fd","3584430.28619438","No"
"0x5d2a0ae34c833702edf775bae87a5313edfa14d7","3900.64536986","No"
"0x487774317110457da95855eb345bc83038eb3ed0","114130579044.307","No"
"0x5573b53c1dda3d4af3cc3266962db94989affef7","80881482.837008","No"
"0xb005028e3f9a6c79712413515e72cfc0e937fb89","3384793889.89334","No"
"0xa1fe00b48fa549aeb5a405d8ff9643ba6f619c54","39893903648.3083","No"
"0x75450a12e4b69e4815466d9467c60db9d6765622","918413180.89625","No"
"0x70d320c970eb4d22028bcbbee11779af8774ec4d","1104106.29035637","No"
"0x1101e05063877964050e0cb487a18212e93faa6e","17719948252.4562","No"
"0x06acf5f72ae1a88138ddbae841146a6aedfc70a9","48383.598424911","No"
"0x25eccadb49f75c529cc2108f4d0e243d05c1e24e","607867236.422146","No"
"0xfea56c1102f3869fe92a847e70616748f06af36c","30279001833.2464","No"
"0x1ce208bea5ac1b84e6565ac7d101aab2bae0b9b8","3548155479.39594","No"
"0x9764fbf7d690975af162fb2c19b2c54211f043cd","6393626476.37853","No"
"0x9ee71ae5211d5126c220f3c10898e9cbf71307ee","8214733015.46609","No"
"0x2e75913de8fd25a54ff4c25cc27b67fc65e46a30","4502.989574927","No"
"0xe1035d4f22aff317eb63c6d90bba7f8e47d51a7d","458223.279443154","No"
"0xff627a2606c314d9c2eefc808ea88772a8d167fb","6244833.82300027","No"
"0xddac7e13f6edbc1e650d13e46fe1f4f2fbbbe1bd","527459144.895135","No"
"0xa80ffd1ff1674a37fd03f413dbb1693bd6d698f3","329297062042.135","No"
"0x3bc2edb19fe6780d0d96281c3d9e43dd430367f1","16517876305.3023","No"
"0x05345ec00a3a58cc0ff2b98c240e67fda3baf9a6","108590162.444238","No"
"0x069630b0de7d06d880070c5beafdc4e6e432cd74","1401318684.04685","No"
"0x47a3eef73cc7e451d87cb88b93b19b42145b6dd9","149453151780.364","No"
"0x03e98f1f11ad9b7bb0fdf6be502676e0ddacccc4","16651092564.1431","No"
"0x2e4a1df0cf28bd4f574b00eb1a39a07ff15c0d4e","54175935990.6161","No"
"0x13d0255b18f45931664c343e3fcb5bcd6f98f725","104789153354.607","No"
"0x1c985186bc1ca5dcf5488aac25aefe5ec9021f1a","24612862601.7803","No"
"0x936bc9246327edad152c65d1d2259773a652b863","124949.905441454","No"
"0x3b400018427d7b7174cb30e12302ec180407f46b","39567.054454581","No"
"0x84a1623c908f241bea0eb2c436f325762c602a14","247882.441724342","No"
"0xad4f563d6a643a06e95e1793cd5b7928e3385673","387.525442468","No"
"0x931303cda5a8b8ed74c74f940edfa55dbed2d3f9","11082626635.7417","No"
"0x573723caa31e5b60b0c871dbe8783bdce446e04e","602321903.789183","No"
"0x43a860cb37f8c8d9614875d1e944a482f4b73c3f","11397554.5105562","No"
"0x131bb1cb5dac925f11ee1cb15d825cde35379cd0","319073.970044816","No"
"0xda5da8857f4c9afe3b433f0a2a889c087da6a607","130560934290.129","No"
"0xf4acd8d712aed087e2f57d4894e50184e81128aa","459851.644736866","No"
"0x07220c9bbf5fd9c70392b644cf754d87af08b38b","200255626185.278","No"
"0x662c5f375416d30649979e22d7ac8628d46ede98","4770655580.8553","No"
"0x6d9b4084977a629cc7a84dce077850142d29ed34","14323.756226345","No"
"0xa87c64a5a80710a0e3a3b9deb52cd0481df6ee61","84276.862546377","No"
"0x10bb95de8bfc9afa1af7c4da3aaf17f898105307","3687.014660731","No"
"0x929827883b4f999ba0bc2583cbdc542bbab917b7","9135463017.95644","No"
"0x2a399833ae3619cf42d1ea862981265cabf2dcdf","1088.438344703","No"
"0x0d07293df49d953dc0816bbc4ecae62881640b81","4266944805.55203","No"
"0x2554572cfccf1337d5bcbd0090707595bb92b5b8","8880654261.77021","No"
"0xf39b576c71e3a65b7cf92af496e25a90bb75c089","861080661.573565","No"
"0xaefcbcad09d299e7292f810a38ccb067b46e32ed","288000199.679447","No"
"0x338fcb3f59f16a4bf3631a27960fee92367159da","3227.827114987","No"
"0x0bd65dc009f54a5278f982b013717813dcfde39e","48180728697.59","No"
"0x3a693baef00c99de69d308a56ad1545c862ceb5e","17968041.2920296","No"
"0x30206cc64f34eaccf76407c57ff020749e7db58c","1940980204.73627","No"
"0x5d0e465fe0b184e6b41c4a198ac0bd6c7f4b439e","186670.386876038","No"
"0xe20f134b3da3466d92aba0a9af33868d31f3cc1f","19184806479.0803","No"
"0x625e695f75c684c2db389d165dede08edb03c3e8","500966343526.03","No"
"0x73073e028f19ebff54058e598b26199eb17e31b1","2256.433123877","No"
"0xbf9a5e5e6663f355395462fb92e4bb3929a1bd85","33373949858.1654","No"
"0x6651489a70d5bec92d7ddb0923d2b850f7e5300e","326408.376075663","No"
"0xd047912cb45c958c88a7343af0fec23551ab3fd0","10722641604.1024","No"
"0x0d879ab52389f2f8d8022e4b0741bf41fb702238","22507.784161729","No"
"0x385e9b440d86f3f1414544c2e188135626c5c809","18256583574.4987","No"
"0x2d94dee29ec8ae196298eda86bf9a2c81823411c","12388370436.6593","No"
"0xbb43ad94df990fa4983a8808e88d8d01cc64c0ea","100000256918.607","No"
"0xaea30c1eb979837ed03dfeb76c3c2228c50a5648","426756.805359858","No"
"0x503c0733dd35fe4be2d2067846bed10800b2852c","14367.653377383","No"
"0x64ccc1bcc6e65b7388b8942570c7862127bb4c32","233151.469426077","No"
"0x31d5d2eded9b86ca12c13adf80e4bc2b8fa7775d","30856916323.4926","No"
"0x4f1387a1f062386a361bac63604e338f93896639","147277399548.143","No"
"0x125a6cb09d466379248b6fcd322d2a067237076b","30250721380.4226","No"
"0xd56a1bd834dda5da8dedca6749eb185f769d6e9a","1903540.36877632","No"
"0x2cc38ff348d569476eb772e5c720d85a151432be","141367704424.367","No"
"0x6a5a42e5fcadafeb7c05b57c1427e45c3ebbb07c","16866085126.6553","No"
"0x13629b5ddb4bcc0e51ea74f56a22feb5b12e41ce","151506159006.417","No"
"0x3e1cfc76b1d1c2500585cb465fd052818f810e94","2697804539.71465","No"
"0x360952e5f7938bca0919ef3e4a1a7d4538561ba9","38286.073989449","No"
"0xd89654f93314cc4f09a0fb0367cb6b7a711998cd","13651751629.6939","No"
"0x324bbdf4f7d25320f5785ad6764299f9ea59675e","11910827615.9433","No"
"0xc403138057da5a14862beed2c639960709a6911c","1069646.16814686","No"
"0x20f129103df8a9643b06a75caaaef3dbba8d03f4","474553.745593693","No"
"0x36d2971db8c12f52eea2ec78e094d128818be37b","6414700686.38089","No"
"0xbbaf24ffee3a5973808d88250c996fe5a28b6d4e","10560002323.2005","No"
"0xbcbf0901aa98f674ed231568f8af71d8e2de7040","922944.212951556","No"
"0x76cb885eb908ffc83a92d430c587f636cec967c6","7430707.23818536","No"
"0x13779fbfe48e270de4a6901d683fc4f51dbf6f98","9160707275.37484","No"
"0x4159fcaefd2216a1b581587ca97da9f53e8ba163","773304.183666363","No"
